,age,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,subscribed,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,TotalLoan
1026,37.0,single,0.5,no,1.2713010894942791,0,0,27,apr,1.0290061083609525,2,179,3,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0
1027,26.0,single,1.0,no,0.9842019374903656,0,0,27,apr,0.8534103488562808,1,449,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1028,69.0,married,0.5,no,0.5182821620426549,0,0,28,apr,0.5651187061326529,2,126,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
1029,41.0,married,1.0,no,0.5182821620426549,1,0,29,apr,0.9802926283677782,3,426,1,yes,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.6931471805599453
1030,30.0,married,1.0,no,1.5429663622679997,0,0,30,apr,0.7392769522874465,3,189,11,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1031,26.0,single,1.0,no,0.5195195307301247,1,1,1,apr,0.4758875724047102,1,350,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098
1032,50.0,divorced,0.5,no,0.5182821620426549,0,0,1,apr,0.7754982157217649,1,184,3,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1033,84.0,married,0.5,no,4.059642154663643,0,0,1,apr,0.9722085099678193,1,94,3,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0
1034,47.0,married,0.5,no,0.5467625247496871,1,0,5,apr,0.46246455207256965,4,374,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1035,32.0,single,0.5,no,0.8891766173945614,1,0,6,apr,0.8460708663682348,1,363,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1036,33.0,single,1.0,no,0.7778169407647757,1,0,6,apr,0.4011640262087738,1,98,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1037,26.0,single,1.0,no,1.036672989227819,0,0,12,apr,1.1690347529646556,4,206,5,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1038,62.0,divorced,1.0,no,0.5207553702283017,1,0,13,apr,0.3450192971996712,1,182,3,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1039,25.0,single,0.5,no,1.0872287298019716,1,0,13,apr,0.8047115881876664,4,187,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1040,32.0,single,1.0,no,1.1237048460601644,0,0,13,apr,0.6758307305484844,1,348,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1041,35.0,single,1.0,no,0.7624172139111989,0,0,13,apr,0.7715378145056682,4,182,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1042,23.0,single,0.5,no,0.561495022947695,0,0,13,apr,0.7269056604848998,5,181,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
1043,44.0,married,0.0,no,1.2387056112448278,1,0,14,apr,0.7143794006657195,1,181,8,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471805599453
1044,35.0,single,1.0,no,1.2564192796984786,0,0,14,apr,0.43228393492257833,8,183,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1045,75.0,married,0.5,no,1.4568568017592773,0,0,15,apr,0.567554760930534,1,181,2,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0
1046,51.0,married,1.0,no,0.6952240245047844,0,0,15,apr,0.6034008927036699,1,181,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1047,36.0,married,0.0,no,0.9142095656703305,0,0,15,apr,0.8697298406848819,1,311,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1048,22.0,single,0.5,no,0.5701530856908097,0,0,15,apr,0.6447861088665241,2,181,1,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
1049,22.0,single,0.0,no,1.4073802541976006,0,0,19,apr,1.1756792956833242,1,181,4,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
1050,30.0,single,1.0,no,1.9310492562050898,0,0,20,apr,0.5429229737408686,6,183,1,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
1051,55.0,divorced,0.5,no,0.6383096619168098,0,0,20,apr,0.5227711583035607,1,181,3,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
1052,38.0,divorced,0.5,no,0.5182821620426549,1,0,20,apr,0.5099668860575728,1,181,5,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471805599453
1053,38.0,single,0.5,no,1.0525211814678428,0,0,20,apr,0.9541900044651408,3,202,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1054,52.0,married,0.5,no,0.6607499810430363,1,1,21,apr,0.6582091291986648,2,182,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0986122886681098
1055,62.0,married,1.0,no,0.8629162712827799,0,0,22,apr,1.208255466117937,1,304,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1056,40.0,married,1.0,no,0.5998792659560104,0,0,23,apr,1.1351332012889743,6,185,4,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1057,43.0,single,0.5,no,2.238776266294682,0,0,23,apr,0.7970044209427285,1,182,3,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1058,73.0,married,0.0,no,0.8023464725249373,0,0,23,apr,1.5646739669215288,1,182,3,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1059,77.0,married,0.5,no,1.069074276231246,1,0,23,apr,0.9239863662623959,2,182,5,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1060,46.0,divorced,0.0,no,0.6812962227603157,1,0,26,apr,1.0871013702019694,2,369,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1061,35.0,married,0.5,no,1.282318887234726,0,0,26,apr,0.5602287208384611,2,186,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1062,29.0,single,1.0,no,0.9860132977993141,0,0,26,apr,0.8661262331815833,2,143,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1063,30.0,single,1.0,no,0.7575557556249537,0,0,26,apr,0.6311804568107455,1,202,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1064,76.0,married,0.5,no,1.6357012192394182,0,0,28,apr,0.99309280313474,1,182,1,yes,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0
1065,30.0,single,1.0,no,0.7711087220296572,0,0,28,apr,1.196649919997629,2,181,8,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1066,64.0,married,0.5,no,1.608744671505124,0,0,28,apr,0.9754500038919901,1,182,1,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1067,55.0,married,0.5,no,0.8526296265725046,1,0,28,apr,1.2930207327456469,1,181,3,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1068,41.0,married,1.0,no,0.5182821620426549,0,0,29,apr,1.5592734137415285,1,181,3,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
1069,37.0,married,0.5,no,0.727879987478837,0,0,29,apr,1.0636742373068293,1,398,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1070,19.0,single,0.5,no,0.6456036402793633,0,0,30,apr,0.5278473113354213,1,190,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
1071,61.0,divorced,0.5,no,1.5302957000938142,0,0,30,apr,0.842380825280781,1,182,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1072,37.0,married,0.5,no,1.4958042603245285,0,0,30,apr,1.3413059739051088,2,196,1,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
1073,54.0,married,1.0,no,0.6693031336847547,0,0,30,apr,0.5626767024771011,1,183,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1074,86.0,married,0.0,no,1.6691571471357227,0,0,1,apr,1.2133705667847072,2,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0
1075,45.0,married,0.5,no,0.9606159384844862,0,1,1,apr,0.9188625292625265,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453
1076,60.0,married,0.0,no,1.970455457966811,0,0,1,apr,0.36904447678666125,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
1077,53.0,married,0.5,no,0.6917602177855965,0,0,5,apr,1.2133705667847072,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1078,54.0,single,1.0,no,0.5658334245462933,0,0,5,apr,0.7754982157217649,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1079,34.0,married,0.5,no,0.803588323041567,0,0,5,apr,0.46246455207256965,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1080,19.0,single,0.5,no,0.6689482091025017,0,0,5,apr,0.8643195479566343,3,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
1081,39.0,divorced,1.0,no,0.6067026434532304,0,0,5,apr,0.6220060805347042,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1082,53.0,married,1.0,no,2.0689921258054946,0,0,5,apr,0.53037575768878,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1083,50.0,married,0.0,no,0.5515644547450944,0,0,5,apr,1.0739912042777615,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1084,55.0,married,1.0,no,1.46921155176915,1,0,8,apr,0.6537547788492846,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
1085,78.0,divorced,0.0,no,0.9714297060002219,0,0,8,apr,0.8786824519569958,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
1086,43.0,divorced,0.5,no,1.551961483008708,0,0,8,apr,1.2871140410302566,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1087,36.0,single,1.0,no,0.7325544534195364,0,0,12,apr,1.109992212330872,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0
1088,36.0,single,0.5,no,2.3202384689799915,0,0,12,apr,0.4996040990220263,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1089,35.0,married,0.5,no,1.1645358515783426,0,0,12,apr,0.9050692071301908,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0
1090,31.0,married,0.5,no,0.9285506829409883,0,0,12,apr,0.5454136350533205,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1091,25.0,single,0.0,no,0.5701530856908097,0,0,12,apr,0.5454136350533205,3,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
1092,30.0,single,1.0,no,1.4581475408865234,0,0,13,apr,1.733590699151614,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1093,45.0,single,0.0,no,0.5650460229308076,0,0,13,apr,0.4011640262087738,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
1094,36.0,single,0.5,no,0.5435483797568582,0,0,13,apr,0.9851119148037271,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1095,38.0,married,0.5,no,0.7048593364884566,0,0,14,apr,0.5379229633241629,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0
1096,26.0,single,1.0,no,0.8828908824129033,0,0,15,apr,0.6034008927036699,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1097,30.0,single,1.0,no,0.6097203749021683,0,0,15,apr,0.45432339448886977,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1098,39.0,married,0.5,no,0.7405173355744306,0,1,15,apr,0.6357362733466063,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453
1099,22.0,single,1.0,no,0.5603085486143234,0,1,16,apr,0.8697298406848819,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
1100,34.0,married,1.0,no,0.7358800301459135,0,0,19,apr,0.40974776990016526,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1101,27.0,single,0.5,no,0.6896761600670664,0,0,19,apr,0.4570444846032303,2,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
1102,57.0,married,1.0,no,1.2949265040893008,1,0,19,apr,1.7707973717227483,5,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471805599453
1103,24.0,single,0.5,no,0.9464616095075186,0,0,21,apr,1.1028949504601107,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1104,29.0,single,1.0,no,0.6903713286734423,0,0,21,apr,0.99309280313474,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1105,25.0,single,0.5,no,0.7790896103606701,0,0,21,apr,1.2930207327456469,2,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0
1106,31.0,single,0.0,no,3.013862147966297,0,0,21,apr,1.3288834539065515,2,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1107,58.0,married,0.5,no,0.704516812080244,0,0,22,apr,0.4294945328349997,1,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1108,26.0,single,1.0,no,0.595304343756275,0,0,22,apr,0.9994319685784756,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1109,76.0,married,0.5,no,0.8097745475334471,0,0,23,apr,0.7413240359091715,4,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0
1110,31.0,single,0.5,no,0.6746119410566457,0,0,23,apr,0.8910829651554508,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1111,31.0,married,1.0,no,1.3530019865364895,1,0,26,apr,1.3667921178884495,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
1112,26.0,single,1.0,no,0.5495664520824214,0,0,26,apr,0.5429229737408686,1,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
1113,30.0,single,0.5,no,0.8386475454479095,1,0,27,apr,0.9392022134996493,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471805599453
1114,61.0,married,0.5,no,0.8805953290375681,0,0,27,apr,0.5022048807220836,3,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
1115,55.0,married,1.0,no,0.9531631491305581,0,0,28,apr,0.9673264823705109,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1116,32.0,married,1.0,no,0.6291167308404304,1,0,29,apr,1.398027829067757,3,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
1117,39.0,single,1.0,no,1.644170719352992,0,0,29,apr,0.6447861088665241,4,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1118,29.0,single,1.0,no,1.3155922780549392,0,0,29,apr,0.6626437262665307,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1119,59.0,married,1.0,no,0.5186947884153342,1,0,29,apr,0.6266037897833338,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
1120,45.0,married,0.5,no,1.3250306751315801,0,0,29,apr,0.9689564745814419,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1121,32.0,single,1.0,no,0.6668160121326611,0,0,29,apr,0.7143794006657195,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1122,33.0,single,1.0,no,0.8496710445327592,1,0,29,apr,1.839936324577281,5,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
1123,25.0,single,0.5,no,0.5618902017712533,0,0,29,apr,0.8237235676762383,3,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
1124,40.0,single,1.0,no,0.5475644494117482,0,0,30,apr,1.084202817447958,1,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
1125,49.0,married,0.5,no,0.5182821620426549,0,0,30,apr,1.204401896801947,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1126,34.0,married,0.5,no,0.6600339051083922,0,0,2,aug,1.546557529416226,3,342,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1127,53.0,single,0.5,no,1.2062570956317513,1,0,2,aug,0.8460708663682348,1,180,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1128,34.0,married,0.5,no,0.5182821620426549,1,0,3,aug,0.7372256695168894,1,470,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471805599453
1129,48.0,single,0.0,no,0.5370889305713087,0,0,3,aug,0.3749616538147496,2,180,1,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1130,60.0,married,0.5,no,0.5182821620426549,0,0,3,aug,1.3535760664969232,2,181,5,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
1131,30.0,single,1.0,no,1.070975869388057,0,0,4,aug,0.7911848118894644,1,181,2,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1132,38.0,married,1.0,no,0.6119777122038184,0,0,4,aug,0.44885890001679085,1,92,3,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1133,30.0,single,0.5,no,1.4168349928709811,0,0,4,aug,0.7143794006657195,1,92,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1134,33.0,married,0.5,no,0.5899403462206946,0,0,4,aug,1.2171897948517028,1,435,3,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
1135,56.0,divorced,1.0,no,1.1284244862402388,0,0,5,aug,0.8479107932902421,1,91,6,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1136,33.0,single,0.5,no,1.32004497557869,0,0,5,aug,0.8625095927113947,2,437,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
1137,34.0,divorced,0.5,no,0.7595031759093492,1,0,5,aug,0.7038196404507171,2,183,10,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1138,34.0,single,1.0,no,0.6770797723813808,1,0,5,aug,0.7555374731592269,1,174,15,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1139,37.0,married,0.5,no,0.727879987478837,0,0,6,aug,0.5404260935422814,1,93,3,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1140,57.0,married,0.5,no,1.128648676354394,0,0,9,aug,1.2988927402228694,1,182,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1141,33.0,married,1.0,no,1.0036947321698666,0,0,10,aug,1.0607068760790272,1,728,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1142,30.0,single,1.0,no,1.190999196955688,0,0,10,aug,0.7413240359091715,1,127,7,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
1143,38.0,single,0.5,no,1.2358904072942412,0,0,10,aug,0.6559844341765537,1,414,4,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1144,29.0,single,0.5,no,0.6934936208890643,0,0,10,aug,0.8460708663682348,2,518,1,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1145,62.0,married,0.5,no,0.6246739245692268,0,0,11,aug,0.467855400707446,1,286,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1146,77.0,married,0.0,no,1.2453102584896325,0,0,12,aug,0.8963507560903097,1,178,20,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
1147,34.0,married,0.5,no,0.6423279321637324,1,0,12,aug,0.9085354151066769,1,828,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1148,36.0,single,1.0,no,0.6582414687080773,0,1,31,aug,0.567554760930534,1,123,1,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1149,61.0,married,0.0,no,0.6017793235293556,0,0,31,aug,1.0547456065625278,2,186,3,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1150,34.0,single,1.0,no,0.6257864779938304,0,0,2,aug,0.5939668604703112,2,455,23,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1151,43.0,married,0.0,no,1.3150342942219928,0,0,3,aug,1.015106270671919,2,95,1,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1152,32.0,married,1.0,no,1.076659048312284,0,0,4,aug,0.8066291343169382,1,182,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1153,36.0,married,1.0,no,0.9019120378599245,1,0,4,aug,0.800865429600188,1,181,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453
1154,53.0,married,1.0,no,1.4273658047746036,1,0,5,aug,0.8256050357759438,2,181,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453
1155,45.0,married,0.5,no,0.6976415701477848,0,0,6,aug,0.9154319941657372,1,364,1,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1156,31.0,single,0.5,no,0.6082126475151548,0,0,6,aug,1.426257617931728,1,88,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1157,31.0,married,0.5,no,0.5182821620426549,1,0,10,aug,0.326613869656956,1,782,1,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471805599453
1158,22.0,single,0.5,no,1.1508176179378296,0,1,10,aug,0.5151082855579916,1,109,2,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6931471805599453
1159,70.0,married,0.0,no,0.6437851273214031,0,0,11,aug,1.3035656459222618,1,308,6,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
1160,42.0,divorced,0.5,no,1.148842417032296,0,0,13,aug,1.3047304684185548,1,182,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1161,35.0,divorced,1.0,no,1.3024908366782273,0,0,13,aug,0.6010507153587162,3,43,8,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1162,60.0,married,1.0,no,1.532243995951765,1,0,16,aug,0.6909989520216558,3,761,1,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471805599453
1163,52.0,married,1.0,no,1.4950275612563562,0,0,31,aug,1.3058939356818529,3,92,5,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1164,60.0,married,1.0,no,0.6969514389954796,0,0,31,aug,1.0119910033549695,5,186,3,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1165,55.0,married,0.5,no,0.6127290270400614,1,0,2,aug,0.3601025394109999,3,277,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6931471805599453
1166,63.0,married,1.0,no,1.2834716251145342,0,0,2,aug,0.8893208501620515,2,392,3,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1167,37.0,single,1.0,no,0.5435483797568582,1,0,2,aug,1.032068897891498,2,272,8,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1168,29.0,single,0.5,no,0.9682767869406064,1,0,3,aug,0.7101688681293759,1,446,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453
1169,62.0,married,0.5,no,0.729217780320497,0,0,3,aug,0.5724091393953322,2,180,6,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1170,56.0,married,0.5,no,1.1176038215995223,0,0,3,aug,0.7735199757096592,4,181,4,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
1171,39.0,married,1.0,no,1.2886425645307664,0,0,3,aug,0.9754500038919901,4,181,3,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1172,34.0,married,1.0,no,0.5463613211334729,0,1,3,aug,0.7413240359091715,3,251,3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1173,62.0,married,0.5,no,0.729217780320497,0,0,4,aug,0.7911848118894644,1,1,8,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1174,68.0,married,1.0,no,1.2886425645307664,0,0,4,aug,1.3254685388064824,1,1,7,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1175,38.0,married,1.0,no,0.920302079669488,0,0,4,aug,0.5503764243954494,1,1,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1176,63.0,married,0.5,no,1.4781019103730135,0,0,4,aug,0.7143794006657195,2,187,2,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
1177,45.0,married,0.5,no,0.5994988208306303,0,0,4,aug,0.5553147060360322,1,92,3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1178,59.0,married,0.5,no,1.0314986521934306,0,0,4,aug,0.5986950016662571,1,180,2,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
1179,49.0,married,0.5,no,1.0571066848568829,1,0,4,aug,1.2715913412897475,2,92,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1180,30.0,single,1.0,no,0.5260930958967792,0,0,4,aug,0.44885890001679085,1,92,5,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1181,35.0,single,1.0,no,0.6763752989461171,0,0,4,aug,1.0827503843676431,1,92,4,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
